split_group,stem,from,to
351d06049070d6e174e3,s2_supp_cigwaste_b63758d1b65499312160,train,test
351d06049070d6e174e3,s2_supp_cigwaste_15bee232cfc60026ca59,train,test
351d06049070d6e174e3,s2_supp_cigwaste_ce70a5e8cc9c343e71ec,train,test
351d06049070d6e174e3,s2_supp_cigwaste_899aafdb474796a9be60,train,test
351d06049070d6e174e3,s2_supp_cigwaste_8136dbf43bf9a0d9a508,train,test
351d06049070d6e174e3,s2_supp_cigwaste_45fafee970bdd66c8f0a,train,test
351d06049070d6e174e3,s2_supp_cigwaste_b3b7c3e76a3a6bc06f7c,train,test
351d06049070d6e174e3,s2_supp_cigwaste_a8e13cca56e2ef36fac5,train,test
351d06049070d6e174e3,s2_supp_cigwaste_cc4669766a7bde65f369,train,test
351d06049070d6e174e3,s2_supp_cigwaste_78a5e2d5465a242c98fd,train,test
351d06049070d6e174e3,s2_supp_cigwaste_af63e5ac970c173adc91,train,test
351d06049070d6e174e3,s2_supp_cigwaste_4144473757f1fbcbbe2a,train,test
351d06049070d6e174e3,s2_supp_cigwaste_712540d012da18077867,train,test
351d06049070d6e174e3,s2_supp_cigwaste_eb5ab8c70a94f96fd536,train,test
351d06049070d6e174e3,s2_supp_cigwaste_be746faf61126da4134a,train,test
351d06049070d6e174e3,s2_supp_cigwaste_ff63a60dc4c99e85f284,train,test
351d06049070d6e174e3,s2_supp_cigwaste_382544ec6bf533788f45,train,test
351d06049070d6e174e3,s2_supp_cigwaste_ae5903396721c5cfe966,train,test
351d06049070d6e174e3,s2_supp_cigwaste_d7d3503be1db673ac6f6,train,test
351d06049070d6e174e3,s2_supp_cigwaste_44d791791929df6b9a74,train,test
351d06049070d6e174e3,s2_supp_cigwaste_ba47d8ae801ad6ac7538,train,test
351d06049070d6e174e3,s2_supp_cigwaste_769577ed1109822c9b5e,train,test
351d06049070d6e174e3,s2_supp_cigwaste_ed68f4c820b467cf3d42,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_a9575739fd49f46ea186,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_e2f317391d36e3fb613b,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_7f8e53f700d389f8db1d,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_a834e431345846559a08,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_2660a72fe8775713bb05,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_25cb9d48d818addb1229,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_d6426ca3036db46b0069,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_6b54cd7fff4c10eb814c,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_3c52910f73c81747947a,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_ed9f9347c2b3715ac388,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_2ede3ea2bca8e0f8df85,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_f9ea348cb0ae7b4b99bb,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_ecfbe8fee0dea4bf55a5,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_810bd56f540986a56fc6,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_96e950a3f94d33fc7b0d,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_fac4afe36bbba064ed9b,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_96f4da9c3c986510f97c,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_0d90b73c3dd19e0df9b6,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_132daf9ccd48bcab76bc,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_9c8f10afe9ec96383449,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_1a12f4f9125c146a9c7f,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_cbc0e12ab9164abc6b76,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_6a11e914291a44300cb9,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_c2b8a0b060e395c1d611,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_f726caba0a2af7a8b1b6,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_1787b8c87c8f8a2584b9,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_5aba7fe2928719fa5962,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_722f6535538d855af86e,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_f53677ce557f99c6d0b7,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_d4a1c464ae2ce6cf2a31,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_094b80e4dd92867f365a,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_b8752b5d64f836be6164,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_389ab1aa3e2f96c9b211,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_8c0da24caf3ea39ffee2,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_7b7e6f96f977e7aa7d9d,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_eaae28e55ffb0b848c9b,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_1fbe3ddfbe5347e7234a,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_1dce846456ad0baab487,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_afa99125cd8efc868533,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_28ec9ba301fdb03106aa,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_c4dd126891330a462784,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_a5153609a582c6a341f7,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_5c77a7cca5d16c0fa2dd,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_f0a06abab808ff8de279,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_3963cf3b17dea86014c8,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_97f60afc7d757076e754,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_d4b917aebb726ed15044,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_c9beac76e1a43f10cd42,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_5608b9be918975c6b79f,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_2242c1447140549ba900,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_7571702368ff7f369d2a,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_31aebe94ccdca149f4f7,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_2c07638a79fdbc461f67,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_4e752a5313ae440acaf0,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_23efba1c61348c72cf87,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_b3228610936c3e22b0e0,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_2b4690b3cf401e8dcf50,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_bcefdc630ecf3e74f660,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_208a5b10e52297991f0a,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_e64fbdb64752726f95d3,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_1caaf73aa4155ceec5b9,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_28aef1439615c12592ec,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_879b06a0cda17a7c954a,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_6588ba1ab1d0b9dd459d,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_f9acae36783e3a1be300,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_68f88a2ebd1c8e73594b,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_e8d1de7d6277fccf3912,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_b4f8aa51ff41feb1df07,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_eac22f0157ca6602dfa5,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_225a6ba6212c08ba8b8c,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_540489f2bc790d4adcaa,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_0445c93b9224099eda55,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_a7ebd10705ba29aaf396,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_54d35442373e673e9c1e,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_c7db3fd5717957260b65,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_5eb815057c4606e67cf6,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_f6c4154a1e262ebc5f8c,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_b62b65415fd262f1fc4f,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_0cf0e24256a18f051a0f,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_904b134d59909591a252,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_013033867e8c7a12ea72,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_c9a153f4536494bb562e,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_235eaebd3ea51d7f1b28,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_456ad3fe0423ec2200dc,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_ce0996b19645a5de3e0d,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_1637c2fba6fbb969bd89,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_c697dad01ecd5b178128,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_ce6ffa21484e407fd928,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_fa22b0e5c92a4f8ab5c1,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_0af8cfcef67fa447c41a,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_baca562b0523bad4d965,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_af60c9578a7232a2e873,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_7ef14cea5008199fce5e,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_ee11b0ec97a882a30518,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_02a9be0256f273ca20c8,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_183ae914d7a0fe8379e9,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_975c3cd4cc7705bda0cb,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_e46aa36040645a360b12,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_f074a7142adcc9a271d7,train,test
2006ff4ba2ea1f924bb3,s2_supp_cigwaste_528ec0a58726549ef461,train,test
d4461787b6ec25b81083,s2_supp_cigwaste_328e686546775d9d917b,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_04211d54012b14907dbe,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_a8e3d0e452564867cd3a,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_14576bbc889589c268e9,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_0ed7a2d51ca679a0b733,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_9fbb5c11e23ad5b7bd81,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_5a5382e289d7ec4872de,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_acb289ee6dc8e02fcc09,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_7df1f7f3314dc8780510,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_8d01f7343dc8914d59a2,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_a3dedc9491058a6c6ceb,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_4e0b9b9107a64aab2757,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_9312efe7539a11fee2cf,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_fc4b06021a2c2199f640,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_1af7e75c213646844cc4,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_f103f21770be176252ea,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_943f6970a9d5e18715a1,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_b3175dc45f9063eb545e,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_17104ebca9e5199f5bb4,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_f2d002990e6c46e442e2,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_04027acd5b7f1e16c6da,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_cb40b239fc4092ae8cb9,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_c206b2ec1aab7f0b50a1,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_7d443d69c190c098d020,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_2c8e7dc8b62d9566d9ce,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_1f5d6bc6df6908abf1b5,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_16781d60843cbb7c4a5a,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_dc6b0fb4baf18e75464a,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_f2792c04d596520c2ef4,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_2f8469b19326932a5098,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_756367c6b32d122d33bd,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_a5a081cc433932726602,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_c7eb04e7f990a81c5612,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_f1556fb03dca025bc21f,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_8a0af8e79dd81e0ae1f6,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_e1ae70b92e7f512a7ac0,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_7b71df894ec7960f73ee,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_8a2ac4d7772607742253,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_bf0a432a23d100425fd8,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_601bdebb8dcf39dd37e6,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_da9b9ac6b5f42274ca4a,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_bd16629cde7377ca27e8,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_09b1f15a32851b39fe5c,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_34d4f2c00d0b85071491,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_3df001a142952c65f047,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_6887a771dbc5d401b26d,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_3f2c5ad53f9762ce2db5,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_785a635c8987aa81caeb,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_7b98ad7a2b1ec0d3afc5,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_f6fd1d18427a02df423e,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_c0761c85271652069fac,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_4a0c332fab969250d8f7,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_b185d1a2a230a6a40cdb,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_ee17cc7dc68ffdeb0cad,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_9526fa52e03ceda7c269,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_da582a0320673ba8d78e,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_28e142cd3ac39dddbe18,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_f9d6f2af38e877f9ac7c,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_9c8afce050e2de8d270a,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_fc305250be89e67c297e,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_b655a21c2066a659e30b,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_afa7ecf5407a967b5374,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_e1e557bd5318ec7340c1,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_a9eed3a55dc90d16aa6d,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_93331a907f0534dca615,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_8c0c906f3a7ed4118e2f,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_56e602326de8129408a3,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_6cc0021082ba2fd188e1,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_5d3b7845e4b5e7bb72b0,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_fd84d3a7996106f9f05a,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_4c4638757f6fdab93128,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_3b3d0f8401059c8727cd,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_952d489d9961a03fcff5,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_0818d52bcccc43229a1f,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_7eac3f1c37e6d25aa663,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_46532de377f29e026287,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_b4635e12bee97fd3966f,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_5fdb593aa0eeac0a56a4,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_068dce347728c1adbd48,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_6d6fb56a4ce2a814bb83,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_098a69b98f9d5c04b362,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_e5871030d79dacc30d63,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_ef5c6e9430a4744ddc4b,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_05230018253093ce13ff,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_bee4f5ddefb7a3b476f1,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_d7eddab3d09e44250f00,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_399228e4bc4034bad688,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_3f0d24ccc06c6862aa99,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_2731c7b9fdf4465d4ef5,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_f316c894aa1872126be1,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_c71d2f353fc3a1dd0e45,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_e302b50d9fb270cd40e3,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_228aac3ef28c9ebffed6,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_4f8817c2e7f787bf3efa,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_b0ddb32c6121933853d0,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_34b347526fde44e83101,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_50e41860652e6f65dde0,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_b7e6658dac821fcc2fb7,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_c8fcf4f6113264158569,train,val
d4461787b6ec25b81083,s2_supp_cigwaste_649663efb98c018e0472,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_c271928dfaad218aec8f,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_c93cf79c405efc4e941f,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_d5b922ed3571cb1071ce,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_61917730b336ecfc5f8f,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_2da140c9024bd6ba3644,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_971f6387912d13e3ca7a,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_7a9dc62096a28713a5d5,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_936948847abcf48811fe,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_20cabec0ef075a8e9e65,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_bf9dd52c09c734b71f31,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_7aeb1aa00769baedda29,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_505a89e456d2a6b4d1d1,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_60f1f05535d57bc20b95,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_c94e09fb806e9f2e6ace,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_50ad17991a9864b77a43,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_a5cc6059edfe0de7d514,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_7aa4e127a32142739a8a,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_7be0f0443f281207cdd1,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_ae9210ea216dc7b59e2b,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_41186e3ce43b8a981c20,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_31acc123d5b9e4d193f9,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_c0aa797e7520bf0a1de2,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_990eee9bb4e0bd522941,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_ba4ee2de4a44b2479acb,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_a81a1439a76e58aa8cc1,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_a81b6401f8b25cdcc03b,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_ce6db09b747dbceb0cf9,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_39bd423e5eeadcab7905,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_8d3f7518fbe60dadbfeb,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_f5298a25780f9945332e,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_8f5d9fb7f2ac7890568a,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_22e64150f222f45422c3,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_9fbfb93f4900ab671483,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_80e19c5bc1b864b2546b,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_30497170a29b6d6d0dd0,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_a6d99e522206c0c109af,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_817e299af8246a9befd3,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_1d88fe8b254fa684de32,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_70158bb9c1342ad24b08,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_cb27d51ff823e462c8c5,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_de8fce38f3930b179819,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_94fb94e040c539b4cc0e,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_8c084e7378ea70d348f7,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_fe4ba8206c164d0744fd,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_0c748229e34d041e83b7,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_ae4841837d48d67bc651,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_1f76867517f2afe77b14,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_fb800d430997929ef7d0,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_f8b5162fe60ac716fc9d,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_fffe878c051d4eb1901a,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_e7423329d1b5907277f5,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_90f9eca51c50c13fef13,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_eceeb23090d9adc20127,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_5517e67469cdc2937eb2,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_7052065280806d0c73f7,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_43a73ab88ea2831a9e09,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_232e06fb964cf94dd501,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_0412b170a05d3e0e8a39,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_14750e0c39b821c0b59e,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_f39e99c845f63e2c7441,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_7cd8bcf115a1a2ce0486,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_7f6e04fd2693d8e0165a,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_0e4ee9516be5cfdefdb7,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_556b18337056ac47789d,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_e4e27796940c46611030,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_6965fa205639509626c2,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_3629ef51342f6b6fd820,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_a1a2ad9dad01825d6419,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_f5820b8b022e71e153e1,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_1dc9bde526d1c609955c,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_b5cb69253aa64aa7505c,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_6f8a912b86b158bff23f,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_f142e437b1b691004de3,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_b0cf937816dbee5e3202,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_75e65fc47d07e4f7733d,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_312b46d7bd21caaf0285,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_389dcb44647e745a2590,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_46ba6530cab6bf6076b6,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_4066022b2d82138a0171,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_a89ded588f59bff3d061,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_841034c2e4483aba3deb,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_11673244fffdf0098183,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_abaf8eef003f38ae85bc,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_3300814fb666892734c2,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_6cdae5e5e59c4e81f42c,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_d3eef373766f547bd063,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_cd381df9fb5c0efccd46,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_1f78231de3ffb5e61b58,train,val
7a00d3b7257cafb10631,s2_supp_cigwaste_951f8873242ca7fc37d7,train,val
